source_row_index,ene_smiles,diene_smiles,prod_smiles,key_atom_mapping,ene_part,diene_part,rxn_smiles,ene_id,diene_id,prod_id,G_T_ene,G_T_diene,H_T_ts,G_T_ts,H_T_prod,G_T_prod,G_T_rxn,G_T_activate,G_T_activate - G_T_rxn,reaction_id
3489,CC/C=C\CC,O/N=C\C=N\O,CC[C@@H]1[C@H](CC)N(O)C=CN1O,"{'1': 2, '2': 3, '3': 19, '4': 20, '5': 21, '6': 22}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[O:19](/[N:20]=[C:21]([C:22](=[N:23]\[O:24][H:28])\[H:27])/[H:26])[H:25]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[N:20]([O:19][H:25])[C:21]([H:26])=[C:22]([H:27])[N:23]1[O:24][H:28])([H:10])[H:11])([H:7])([H:8])[H:9],57988965,6184829,0,-147823.6643340224,-212196.1445395375,-359939.9702156654,-359973.6768870647,-359985.4615149876,-360018.632293296,1.1765802639129106,46.13198649519472,44.95540623128181,rxn-00003489
3491,CC/C=C\CC,CC(=N/O)/C(C)=N/O,CC[C@@H]1[C@H](CC)N(O)C(C)=C(C)N1O,"{'1': 2, '2': 3, '4': 19, '3': 20, '5': 22, '6': 24}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",[C:19]([C:20](=[N:21]/[O:22][H:30])/[C:23]([C:24]([H:31])([H:32])[H:33])=[N:25]/[O:26][H:34])([H:27])([H:28])[H:29].[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[N:21]([O:22][H:30])[C:20]([C:19]([H:27])([H:28])[H:29])=[C:23]([C:24]([H:31])([H:32])[H:33])[N:25]1[O:26][H:34])([H:10])[H:11])([H:7])([H:8])[H:9],57988965,12358611,0,-147823.6643340224,-261481.0479946214,-409222.3033919435,-409260.1346831159,-409265.8061137425,-409303.3117274977,1.4006011460733134,44.57764552792651,43.17704438185319,rxn-00003491
3494,CC/C=C\CC,Cc1oc(C)c2c1OCCO2,CC[C@@H]1[C@H](CC)[C@]2(C)O[C@@]1(C)C1=C2OCCO1,"{'1': 2, '2': 3, '3': 19, '6': 21, '5': 23, '4': 24}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",[C:19]([c:20]1[o:21][c:22]([C:23]([H:33])([H:34])[H:35])[c:24]2[c:25]1[O:26][C:27]([H:36])([H:37])[C:28]([H:38])([H:39])[O:29]2)([H:30])([H:31])[H:32].[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@@:20]2([C:19]([H:30])([H:31])[H:32])[O:21][C@:22]1([C:23]([H:33])([H:34])[H:35])[C:24]1=[C:25]2[O:26][C:27]([H:36])([H:37])[C:28]([H:38])([H:39])[O:29]1)([H:10])[H:11])([H:7])([H:8])[H:9],57988965,13610655,0,-147823.6643340224,-336348.0857507124,-484096.6553984643,-484135.5189427214,-484124.8305738497,-484162.5074976914,9.2425870433799,36.231142013391946,26.988554970012046,rxn-00003494
3495,CC/C=C\CC,Cc1oc(C)c2c1OCCO2,CC[C@@H]1[C@H](CC)[C@@]2(C)O[C@]1(C)C1=C2OCCO1,"{'1': 2, '2': 3, '3': 19, '6': 21, '5': 23, '4': 24}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",[C:19]([c:20]1[o:21][c:22]([C:23]([H:33])([H:34])[H:35])[c:24]2[c:25]1[O:26][C:27]([H:36])([H:37])[C:28]([H:38])([H:39])[O:29]2)([H:30])([H:31])[H:32].[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@:3]1([H:12])[C@@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@@:20]2([C:19]([H:30])([H:31])[H:32])[O:21][C@:22]1([C:23]([H:33])([H:34])[H:35])[C:24]1=[C:25]2[O:26][C:27]([H:36])([H:37])[C:28]([H:38])([H:39])[O:29]1)([H:10])[H:11])([H:7])([H:8])[H:9],57988965,13610655,1,-147823.6643340224,-336348.0857507124,-484100.7731156331,-484140.0683864084,-484129.5205796589,-484167.5639690334,4.186115701391827,31.681698326428887,27.49558262503706,rxn-00003495
3496,CC/C=C\CC,Cc1oc(C)c2c1OCCCO2,CC[C@@H]1[C@H](CC)[C@]2(C)O[C@@]1(C)C1=C2OCCCO1,"{'1': 2, '2': 3, '3': 19, '6': 21, '5': 23, '4': 24}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",[C:19]([c:20]1[o:21][c:22]([C:23]([H:34])([H:35])[H:36])[c:24]2[c:25]1[O:26][C:27]([H:37])([H:38])[C:28]([H:39])([H:40])[C:29]([H:41])([H:42])[O:30]2)([H:31])([H:32])[H:33].[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@@:20]2([C:19]([H:31])([H:32])[H:33])[O:21][C@:22]1([C:23]([H:34])([H:35])[H:36])[C:24]1=[C:25]2[O:26][C:27]([H:37])([H:38])[C:28]([H:39])([H:40])[C:29]([H:41])([H:42])[O:30]1)([H:10])[H:11])([H:7])([H:8])[H:9],57988965,13610661,0,-147823.6643340224,-360988.8824220166,-508735.9422819738,-508776.4787664888,-508765.0580940609,-508804.5127522426,8.034003796405159,36.06798955018167,28.033985753776506,rxn-00003496
3497,CC/C=C\CC,Cc1oc(C)c2c1OCCCO2,CC[C@@H]1[C@H](CC)[C@@]2(C)O[C@]1(C)C1=C2OCCCO1,"{'1': 2, '2': 3, '3': 19, '6': 21, '5': 23, '4': 24}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",[C:19]([c:20]1[o:21][c:22]([C:23]([H:34])([H:35])[H:36])[c:24]2[c:25]1[O:26][C:27]([H:37])([H:38])[C:28]([H:39])([H:40])[C:29]([H:41])([H:42])[O:30]2)([H:31])([H:32])[H:33].[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@:3]1([H:12])[C@@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@@:20]2([C:19]([H:31])([H:32])[H:33])[O:21][C@:22]1([C:23]([H:34])([H:35])[H:36])[C:24]1=[C:25]2[O:26][C:27]([H:37])([H:38])[C:28]([H:39])([H:40])[C:29]([H:41])([H:42])[O:30]1)([H:10])[H:11])([H:7])([H:8])[H:9],57988965,13610661,1,-147823.6643340224,-360988.8824220166,-508740.0926296352,-508781.7912616962,-508769.6175778994,-508809.4882748624,3.058481176616624,30.755494342767637,27.69701316615101,rxn-00003497
3507,CC/C=C\CC,N/N=C/C=N/N,CC[C@@H]1[C@H](CC)N(N)C=CN1N,"{'1': 2, '2': 3, '3': 19, '4': 20, '5': 21, '6': 22}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[N:19](/[N:20]=[C:21]([C:22](=[N:23]/[N:24]([H:29])[H:30])/[H:28])\[H:27])([H:25])[H:26]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[N:20]([N:19]([H:25])[H:26])[C:21]([H:27])=[C:22]([H:28])[N:23]1[N:24]([H:29])[H:30])([H:10])[H:11])([H:7])([H:8])[H:9],57988965,18022367,0,-147823.6643340224,-187295.0738811478,-335036.3148457521,-335070.055402663,-335082.9927654897,-335116.6486086216,2.089606548601296,48.68281250720611,46.59320595860481,rxn-00003507
3508,CC/C=C\CC,O/N=C/C=N/O,CC[C@@H]1[C@H](CC)N(O)C=CN1O,"{'1': 2, '2': 3, '3': 19, '4': 20, '5': 21, '6': 22}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[O:19](/[N:20]=[C:21]([C:22](=[N:23]/[O:24][H:28])/[H:27])\[H:26])[H:25]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[N:20]([O:19][H:25])[C:21]([H:26])=[C:22]([H:27])[N:23]1[O:24][H:28])([H:10])[H:11])([H:7])([H:8])[H:9],57988965,18120428,0,-147823.6643340224,-212196.9810096664,-359943.1027429599,-359976.4416938074,-359985.4615149876,-360018.632293296,2.013050392823061,44.20364988138317,42.19059948856011,rxn-00003508
3509,CC/C=C\CC,CC(=O)O/C=C\C=C\OC(C)=O,CC[C@@H]1[C@H](CC)[C@H](OC(C)=O)C=C[C@H]1OC(C)=O,"{'1': 2, '2': 3, '3': 22, '4': 23, '5': 24, '6': 25}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",[C:19]([C:20](=[O:21])[O:22]/[C:23](=[C:24]([C:25](=[C:26](\[O:27][C:28]([C:29]([H:38])([H:39])[H:40])=[O:30])[H:37])\[H:36])/[H:35])[H:34])([H:31])([H:32])[H:33].[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@@:23]([O:22][C:20]([C:19]([H:31])([H:32])[H:33])=[O:21])([H:34])[C:24]([H:35])=[C:25]([H:36])[C@:26]1([O:27][C:28]([C:29]([H:38])([H:39])[H:40])=[O:30])[H:37])([H:10])[H:11])([H:7])([H:8])[H:9],57988965,31317755,0,-147823.6643340224,-383542.6854941406,-531287.0483183784,-531332.4630615447,-531343.8191004968,-531389.1717202252,-22.821892062202096,33.88676661835052,56.70865868055262,rxn-00003509
3510,CC/C=C\CC,CC(=O)O/C=C\C=C\OC(C)=O,CC[C@@H]1[C@H](CC)[C@@H](OC(C)=O)C=C[C@@H]1OC(C)=O,"{'1': 2, '2': 3, '3': 22, '4': 23, '5': 24, '6': 25}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",[C:19]([C:20](=[O:21])[O:22]/[C:23](=[C:24]([C:25](=[C:26](\[O:27][C:28]([C:29]([H:38])([H:39])[H:40])=[O:30])[H:37])\[H:36])/[H:35])[H:34])([H:31])([H:32])[H:33].[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@:23]([O:22][C:20]([C:19]([H:31])([H:32])[H:33])=[O:21])([H:34])[C:24]([H:35])=[C:25]([H:36])[C@@:26]1([O:27][C:28]([C:29]([H:38])([H:39])[H:40])=[O:30])[H:37])([H:10])[H:11])([H:7])([H:8])[H:9],57988965,31317755,1,-147823.6643340224,-383542.6854941406,-531281.90399571,-531327.1900994342,-531343.8191004968,-531389.1717202252,-22.821892062202096,39.159728728816845,61.98162079101894,rxn-00003510
3513,CC/C=C\CC,Cc1nsnc1C,CC[C@@H]1[C@H](CC)N2SN1C(C)=C2C,"{'1': 2, '2': 3, '4': 19, '3': 20, '6': 22, '5': 23}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",[C:19]([c:20]1[n:21][s:22][n:23][c:24]1[C:25]([H:29])([H:30])[H:31])([H:26])([H:27])[H:28].[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[N:21]2[C:20]([C:19]([H:26])([H:27])[H:28])=[C:24]([C:25]([H:29])([H:30])[H:31])[N:23]1[S:22]2)([H:10])[H:11])([H:7])([H:8])[H:9],57988965,36466062,0,-147823.6643340224,-416272.3290348884,-563997.9563087589,-564033.8881287533,-564021.4559110532,-564055.960146994,40.03322191687767,62.10524015757255,22.072018240694888,rxn-00003513
3514,CC/C=C\CC,c1scc2c1SCCS2,CC[C@@H]1[C@H](CC)[C@@H]2S[C@H]1C1=C2SCCS1,"{'1': 2, '2': 3, '3': 18, '6': 20, '5': 21, '4': 22}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[c:19]1([H:28])[s:20][c:21]([H:29])[c:22]2[c:23]1[S:24][C:25]([H:30])([H:31])[C:26]([H:32])([H:33])[S:27]2>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@@:19]2([H:28])[S:20][C@:21]1([H:29])[C:22]1=[C:23]2[S:24][C:25]([H:30])([H:31])[C:26]([H:32])([H:33])[S:27]1)([H:10])[H:11])([H:7])([H:8])[H:9],57988965,38234396,0,-147823.6643340224,-895002.239776883,-1042750.014997641,-1042788.150003398,-1042786.317048225,-1042823.712220312,2.191890593501739,37.754107507527806,35.56221691402607,rxn-00003514
3515,CC/C=C\CC,c1scc2c1SCCS2,CC[C@@H]1[C@H](CC)[C@H]2S[C@@H]1C1=C2SCCS1,"{'1': 2, '2': 3, '3': 18, '6': 20, '5': 21, '4': 22}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[c:19]1([H:28])[s:20][c:21]([H:29])[c:22]2[c:23]1[S:24][C:25]([H:30])([H:31])[C:26]([H:32])([H:33])[S:27]2>>[C:1]([C:2]([C@:3]1([H:12])[C@@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@@:19]2([H:28])[S:20][C@:21]1([H:29])[C:22]1=[C:23]2[S:24][C:25]([H:30])([H:31])[C:26]([H:32])([H:33])[S:27]1)([H:10])[H:11])([H:7])([H:8])[H:9],57988965,38234396,1,-147823.6643340224,-895002.239776883,-1042751.33967014,-1042788.68526898,-1042787.530651548,-1042824.202305212,1.7018056934466586,37.21884192549624,35.51703623204958,rxn-00003515
3516,CC/C=C\CC,c1scc2c1OCCCO2,CC[C@@H]1[C@H](CC)[C@@H]2S[C@H]1C1=C2OCCCO1,"{'1': 2, '2': 3, '3': 18, '6': 20, '5': 21, '4': 22}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[c:19]1([H:29])[s:20][c:21]([H:30])[c:22]2[c:23]1[O:24][C:25]([H:31])([H:32])[C:26]([H:33])([H:34])[C:27]([H:35])([H:36])[O:28]2>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@@:19]2([H:29])[S:20][C@:21]1([H:30])[C:22]1=[C:23]2[O:24][C:25]([H:31])([H:32])[C:26]([H:33])([H:34])[C:27]([H:35])([H:36])[O:28]1)([H:10])[H:11])([H:7])([H:8])[H:9],57988965,39017304,0,-147823.6643340224,-514347.9138758504,-662093.7256194637,-662131.304024318,-662129.1730021441,-662166.1828834148,5.395326458034106,40.27418555482291,34.8788590967888,rxn-00003516
3517,CC/C=C\CC,c1scc2c1OCCCO2,CC[C@@H]1[C@H](CC)[C@H]2S[C@@H]1C1=C2OCCCO1,"{'1': 2, '2': 3, '3': 18, '6': 20, '5': 21, '4': 22}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[c:19]1([H:29])[s:20][c:21]([H:30])[c:22]2[c:23]1[O:24][C:25]([H:31])([H:32])[C:26]([H:33])([H:34])[C:27]([H:35])([H:36])[O:28]2>>[C:1]([C:2]([C@:3]1([H:12])[C@@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@@:19]2([H:29])[S:20][C@:21]1([H:30])[C:22]1=[C:23]2[O:24][C:25]([H:31])([H:32])[C:26]([H:33])([H:34])[C:27]([H:35])([H:36])[O:28]1)([H:10])[H:11])([H:7])([H:8])[H:9],57988965,39017304,1,-147823.6643340224,-514347.9138758504,-662094.9122398791,-662131.8028943499,-662130.8942606315,-662167.171838346,4.406371526769362,39.77531552291475,35.36894399614539,rxn-00003517
3518,CC/C=C\CC,COC1=NS(=O)N=C1OC,CC[C@@H]1[C@H](CC)N2C(OC)=C(OC)N1S2=O,"{'1': 2, '2': 3, '4': 20, '3': 21, '6': 24, '5': 25}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",[C:19]([O:20][C:21]1=[N:22][S:23](=[O:24])[N:25]=[C:26]1[O:27][C:28]([H:32])([H:33])[H:34])([H:29])([H:30])[H:31].[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[N:22]2[C:21]([O:20][C:19]([H:29])([H:30])[H:31])=[C:26]([O:27][C:28]([H:32])([H:33])[H:34])[N:25]1[S:23]2=[O:24])([H:10])[H:11])([H:7])([H:8])[H:9],57988965,39339604,0,-147823.6643340224,-557717.3953330998,-705448.5089223022,-705487.9918184101,-705478.605531697,-705518.4015550327,22.6581120894989,53.06784871208947,30.40973662259057,rxn-00003518
3519,CC/C=C\CC,C=CC=C,CC[C@@H]1CC=CC[C@@H]1CC,"{'1': 2, '2': 3, '3': 18, '4': 19, '5': 20, '6': 21}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",[C:19](=[C:20]([C:21](=[C:22]([H:27])[H:28])[H:26])[H:25])([H:23])[H:24].[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C:19]([H:23])([H:24])[C:20]([H:25])=[C:21]([H:26])[C:22]1([H:27])[H:28])([H:10])[H:11])([H:7])([H:8])[H:9],57988965,71775431,0,-147823.6643340224,-97787.17144653108,-245544.934108078,-245576.7814689056,-245604.9076985521,-245635.1091020292,-24.27332147571724,34.05431164789479,58.32763312361203,rxn-00003519
3521,CC/C=C\CC,FC(F)=CC=C(F)F,CC[C@@H]1[C@H](CC)C(F)(F)C=CC1(F)F,"{'1': 2, '2': 3, '3': 19, '4': 21, '5': 22, '6': 23}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[F:19][C:20]([F:21])=[C:22]([C:23](=[C:24]([F:25])[F:26])[H:28])[H:27]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C:20]([F:19])([F:21])[C:22]([H:27])=[C:23]([H:28])[C:24]1([F:25])[F:26])([H:10])[H:11])([H:7])([H:8])[H:9],57988965,95917617,0,-147823.6643340224,-346708.0117711377,-494458.7758195204,-494494.8143161253,-494532.9129263335,-494567.4297124639,-35.75360730383545,36.86178903479595,72.6153963386314,rxn-00003521
3522,CC/C=C\CC,CC(=N\O)/C(C)=N/O,CC[C@@H]1[C@H](CC)N(O)C(C)=C(C)N1O,"{'1': 2, '2': 3, '4': 19, '3': 20, '5': 22, '6': 24}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",[C:19]([C:20](=[N:21]\[O:22][H:30])/[C:23]([C:24]([H:31])([H:32])[H:33])=[N:25]/[O:26][H:34])([H:27])([H:28])[H:29].[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[N:21]([O:22][H:30])[C:20]([C:19]([H:27])([H:28])[H:29])=[C:23]([C:24]([H:31])([H:32])[H:33])[N:25]1[O:26][H:34])([H:10])[H:11])([H:7])([H:8])[H:9],57988965,96034859,0,-147823.6643340224,-261485.2428954555,-409222.3033919435,-409260.0505968463,-409265.8061137425,-409303.3117274977,5.5955019801913295,48.85663263159222,43.26113065140089,rxn-00003522
3524,CC/C=C\CC,CC(=N/O)/C(C)=N\O,CC[C@@H]1[C@H](CC)N(O)C(C)=C(C)N1O,"{'1': 2, '2': 3, '4': 19, '3': 20, '5': 22, '6': 24}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",[C:19]([C:20](=[N:21]/[O:22][H:30])/[C:23]([C:24]([H:31])([H:32])[H:33])=[N:25]\[O:26][H:34])([H:27])([H:28])[H:29].[C:1]([C:2](/[C:3](=[C:4](\[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[N:21]([O:22][H:30])[C:20]([C:19]([H:27])([H:28])[H:29])=[C:23]([C:24]([H:31])([H:32])[H:33])[N:25]1[O:26][H:34])([H:10])[H:11])([H:7])([H:8])[H:9],57988965,100037708,0,-147823.6643340224,-261478.9747033191,-409222.3033919435,-409260.1346831159,-409265.8061137425,-409303.3117274977,-0.6726901562069543,42.50435422564624,43.17704438185319,rxn-00003524
